index,time_sec,video_frame_index,prediction_index,top_regions,png_path
104,52.0,1247,52,L Gyrus front sup (2.16); L Gyrus orbital (2.12); L Gyrus front inf-Orbital (2.12); L Gyrus temp sup-Gyrus T transv (2.10); L Gyrus front inf-Triangul (2.10); R Gyrus temp sup-Plan tempo (2.09); L Sulcus front inf (2.08); R Sulcus temporal transverse (2.08),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0104_0052.0s.png
105,52.5,1259,52,L Gyrus front sup (2.16); L Gyrus orbital (2.12); L Gyrus front inf-Orbital (2.12); L Gyrus temp sup-Gyrus T transv (2.10); L Gyrus front inf-Triangul (2.10); R Gyrus temp sup-Plan tempo (2.09); L Sulcus front inf (2.08); R Sulcus temporal transverse (2.08),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0105_0052.5s.png
106,53.0,1271,53,R Sulcus temporal transverse (2.54); L Gyrus temp sup-Gyrus T transv (2.43); R Gyrus temp sup-Gyrus T transv (2.41); L Gyrus rectus (2.39); R Gyrus temp sup-Lateral (2.38); L Sulcus precentral-inf-part (2.37); R Gyrus temp sup-Plan tempo (2.35); L Gyrus temp sup-Plan tempo (2.33),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0106_0053.0s.png
107,53.5,1283,53,R Sulcus temporal transverse (2.54); L Gyrus temp sup-Gyrus T transv (2.43); R Gyrus temp sup-Gyrus T transv (2.41); L Gyrus rectus (2.39); R Gyrus temp sup-Lateral (2.38); L Sulcus precentral-inf-part (2.37); R Gyrus temp sup-Plan tempo (2.35); L Gyrus temp sup-Plan tempo (2.33),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0107_0053.5s.png
108,54.0,1295,54,R Gyrus rectus (2.68); R Sulcus circular insula ant (2.66); R Sulcus temporal transverse (2.60); R Gyrus temp sup-Lateral (2.58); L Gyrus temp sup-Lateral (2.57); L Sulcus precentral-inf-part (2.56); L Sulcus temporal sup (2.56); L Sulcus suborbital (2.54),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0108_0054.0s.png
109,54.5,1307,54,R Gyrus rectus (2.68); R Sulcus circular insula ant (2.66); R Sulcus temporal transverse (2.60); R Gyrus temp sup-Lateral (2.58); L Gyrus temp sup-Lateral (2.57); L Sulcus precentral-inf-part (2.56); L Sulcus temporal sup (2.56); L Sulcus suborbital (2.54),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0109_0054.5s.png
110,55.0,1319,55,R Gyrus rectus (2.83); L Sulcus temporal sup (2.69); L Gyrus temp sup-Lateral (2.65); L Gyrus temporal middle (2.64); R Gyrus temp sup-Lateral (2.63); R Sulcus circular insula ant (2.62); R Sulcus temporal sup (2.62); R Gyrus temporal middle (2.60),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0110_0055.0s.png
111,55.5,1331,55,R Gyrus rectus (2.83); L Sulcus temporal sup (2.69); L Gyrus temp sup-Lateral (2.65); L Gyrus temporal middle (2.64); R Gyrus temp sup-Lateral (2.63); R Sulcus circular insula ant (2.62); R Sulcus temporal sup (2.62); R Gyrus temporal middle (2.60),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0111_0055.5s.png
112,56.0,1343,56,L Sulcus temporal sup (2.57); R Gyrus temporal inf (2.53); L Gyrus temp sup-Lateral (2.51); R Sulcus temporal sup (2.49); L Gyrus temporal middle (2.49); R Gyrus temporal middle (2.47); L Sulcus orbital med-olfact (2.47); L Sulcus subparietal (2.47),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0112_0056.0s.png
113,56.5,1355,56,L Sulcus temporal sup (2.57); R Gyrus temporal inf (2.53); L Gyrus temp sup-Lateral (2.51); R Sulcus temporal sup (2.49); L Gyrus temporal middle (2.49); R Gyrus temporal middle (2.47); L Sulcus orbital med-olfact (2.47); L Sulcus subparietal (2.47),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0113_0056.5s.png
114,57.0,1367,57,R Gyrus and Sulcus subcentral (2.63); R Sulcus orbital-H Shaped (2.63); R Gyrus postcentral (2.62); L Gyrus and Sulcus subcentral (2.55); R Gyrus and Sulcus cingul-Mid-Post (2.54); R Gyrus pariet inf-Supramar (2.54); R Sulcus central (2.54); R Sulcus precentral-sup-part (2.52),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0114_0057.0s.png
115,57.5,1379,57,R Gyrus and Sulcus subcentral (2.63); R Sulcus orbital-H Shaped (2.63); R Gyrus postcentral (2.62); L Gyrus and Sulcus subcentral (2.55); R Gyrus and Sulcus cingul-Mid-Post (2.54); R Gyrus pariet inf-Supramar (2.54); R Sulcus central (2.54); R Sulcus precentral-sup-part (2.52),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0115_0057.5s.png
116,58.0,1391,58,L Sulcus pericallosal (3.68); R Sulcus pericallosal (3.58); L Sulcus circular insula ant (3.58); R Gyrus insular short (3.53); R Sulcus circular insula sup (3.47); R Gyrus and Sulcus frontomargin (3.45); R Gyrus front inf-Opercular (3.44); R Gyrus and Sulcus cingul-Mid-Ant (3.42),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0116_0058.0s.png
117,58.5,1403,58,L Sulcus pericallosal (3.68); R Sulcus pericallosal (3.58); L Sulcus circular insula ant (3.58); R Gyrus insular short (3.53); R Sulcus circular insula sup (3.47); R Gyrus and Sulcus frontomargin (3.45); R Gyrus front inf-Opercular (3.44); R Gyrus and Sulcus cingul-Mid-Ant (3.42),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0117_0058.5s.png
118,59.0,1415,59,L Sulcus pericallosal (3.53); R Gyrus insular short (3.45); R Sulcus pericallosal (3.41); L Sulcus circular insula ant (3.41); R Gyrus front inf-Opercular (3.33); R Sulcus circular insula sup (3.32); R Gyrus and Sulcus frontomargin (3.30); R Gyrus and Sulcus cingul-Mid-Ant (3.27),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0118_0059.0s.png
119,59.5,1427,59,L Sulcus pericallosal (3.53); R Gyrus insular short (3.45); R Sulcus pericallosal (3.41); L Sulcus circular insula ant (3.41); R Gyrus front inf-Opercular (3.33); R Sulcus circular insula sup (3.32); R Gyrus and Sulcus frontomargin (3.30); R Gyrus and Sulcus cingul-Mid-Ant (3.27),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0119_0059.5s.png
120,60.0,1439,60,L Sulcus pericallosal (3.18); R Sulcus pericallosal (3.08); R Gyrus insular short (3.04); R Gyrus and Sulcus frontomargin (2.99); R Sulcus circular insula sup (2.99); L Gyrus insular short (2.96); L Sulcus circular insula ant (2.94); R Gyrus front inf-Opercular (2.92),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Budweiser_Super_Bowl_LX_Commercial_American_Icons_20260429_061035/frame_0120_0060.0s.png
